id,latitude,longitude,unique_squirrel_id,shift,date,age,primary_fur_color,location,specific_location,running,chasing,climbing,eating,foraging,other_activities,kuks,quaas,moans,tail_flags,tail_twitches,approaches,indifferent,runs_from
5672,40.77561117,-73.96665266,14H-AM-1007-02,AM,2018-10-07,Juvenile,Gray,Ground plane,,False,False,False,False,False,Sitting,False,False,False,False,False,False,True,False
5673,40.77288134,-73.96774232,11I-AM-1012-02,AM,2018-10-12,Adult,Cinnamon,Ground plane,,False,False,False,False,True,,False,False,False,False,True,False,True,False
5674,40.76987209,-73.97121339,7H-AM-1006-04,AM,2018-10-06,Adult,Gray,Ground plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
5675,40.78427535,-73.96665211,23C-PM-1014-02,PM,2018-10-14,Adult,Gray,Ground plane,"In bushes, then ran across path",True,False,False,False,True,,False,False,False,False,False,False,False,False
5676,40.79545512,-73.96157511,36A-AM-1018-01,AM,2018-10-18,Juvenile,Gray,Above ground,,False,False,False,True,False,Eating (red berries),False,False,False,False,False,False,True,False
5677,40.76763211,-73.97780297,2D-AM-1007-06,AM,2018-10-07,Adult,Gray,Ground plane,,False,False,False,True,True,,False,False,False,False,False,False,True,False
5678,40.7719041,-73.97842647,6A-PM-1012-04,PM,2018-10-12,Adult,Cinnamon,Ground plane,,True,False,False,False,True,,False,False,False,False,False,False,False,False
5679,40.78446519,-73.96884708,22A-AM-1008-03,AM,2018-10-08,Adult,Gray,Ground plane,,False,False,False,False,True,,False,False,False,False,False,False,False,True
5680,40.77019836,-73.97030109,8H-PM-1014-06,PM,2018-10-14,Adult,Gray,Ground plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
5681,40.76831023,-73.97768548,3D-AM-1006-04,AM,2018-10-06,Adult,Cinnamon,Ground plane,,True,False,False,False,False,,False,False,False,False,False,False,False,True
5682,40.7985004,-73.95883757,40A-PM-1014-06,PM,2018-10-14,Adult,Gray,Ground plane,,True,False,False,False,False,,False,False,False,False,False,False,False,False
5683,40.76774556,-73.98010073,1B-PM-1019-06,PM,2018-10-19,Juvenile,Cinnamon,Ground plane,,False,False,False,True,False,,False,False,False,False,False,False,True,False
5684,40.79820735,-73.95484307,41E-AM-1007-06,AM,2018-10-07,Adult,Gray,Above ground,Tree,False,False,True,False,True,,False,False,False,False,False,False,False,False
5685,40.7953811,-73.96021669,36B-AM-1013-04,AM,2018-10-13,,Black,Above ground,Moved 20+ feet high above top of tree limb,False,True,False,False,False,,False,False,False,False,False,False,False,True
5686,40.77913652,-73.96694329,18F-AM-1014-01,AM,2018-10-14,Adult,Gray,Above ground,Low tree,False,False,False,True,False,,False,False,False,False,False,False,True,False
5687,40.776458,-73.96572881,16H-PM-1014-04,PM,2018-10-14,Adult,Gray,Ground plane,,True,False,False,False,False,,False,False,False,False,False,False,True,False
5688,40.79740866,-73.95683055,40C-PM-1006-05,PM,2018-10-06,Adult,Gray,Ground plane,,False,False,False,False,False,,False,False,False,False,False,False,False,False
5689,40.77615321,-73.97087985,13D-AM-1014-06,AM,2018-10-14,Adult,Gray,Ground plane,,True,False,False,True,False,,False,False,False,False,False,False,False,True
5690,40.78016617,-73.96833125,18D-PM-1017-01,PM,2018-10-17,Adult,Gray,Ground plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False
5691,40.7915857,-73.95983408,33D-PM-1006-02,PM,2018-10-06,,Gray,Above ground,,False,True,False,False,False,,False,False,False,False,False,False,False,True
5692,40.79330035,-73.9533476,37H-PM-1006-02,PM,2018-10-06,Adult,Gray,Ground plane,Tree,True,False,True,False,True,,True,False,False,False,False,False,False,True
5693,40.77426959,-73.96773873,12H-PM-1007-02,PM,2018-10-07,Adult,Gray,Above ground,In tree,False,False,True,True,False,Peanuts,False,False,False,False,False,False,True,False
5694,40.78143718,-73.96496111,21F-AM-1018-05,AM,2018-10-18,Adult,Cinnamon,Above ground,,False,False,True,False,False,,False,False,False,False,True,False,False,True
5695,40.77295214,-73.97448356,9D-AM-1008-01,AM,2018-10-08,Adult,Gray,Ground plane,,False,False,False,False,True,,False,False,False,True,False,False,False,True
5696,40.76552319,-73.97469188,1G-AM-1006-02,AM,2018-10-06,Juvenile,Gray,Above ground,,False,False,True,False,True,,False,False,False,False,True,False,True,False
5697,40.77506707,-73.97142896,12E-PM-1018-04,PM,2018-10-18,Adult,Cinnamon,Above ground,,False,False,True,False,False,,False,False,False,False,False,False,False,True
5698,40.77767821,-73.96385908,18I-AM-1017-02,AM,2018-10-17,Adult,Gray,Above ground,,False,False,True,False,False,,False,False,False,False,True,False,False,True
5699,40.77600151,-73.96531426,15I-AM-1008-04,AM,2018-10-08,Adult,Gray,Ground plane,,False,False,True,True,False,,False,False,False,False,False,False,False,True
5700,40.79396537,-73.95860982,35D-AM-1019-01,AM,2018-10-19,,,Above ground,"On tree, blue jays gathering nearby",False,False,False,False,False,,True,False,False,False,False,False,False,False
5701,40.79202552,-73.96310069,32B-AM-1017-02,AM,2018-10-17,Adult,Gray,Ground plane,,True,False,False,False,True,,False,False,False,False,True,False,False,True
5702,40.76838134,-73.97683572,3D-PM-1010-12,PM,2018-10-10,Adult,Cinnamon,Ground plane,,True,True,False,False,True,,False,True,False,False,False,False,False,False
5703,40.79437241,-73.96014865,35C-PM-1013-02,PM,2018-10-13,,Gray,Ground plane,,False,False,False,False,True,,False,False,False,False,False,True,False,False
5704,40.79644171,-73.95974184,37B-PM-1013-05,PM,2018-10-13,Adult,Gray,Ground plane,,False,False,False,True,True,,False,False,False,False,False,False,True,False
5705,40.7985405,-73.95495987,41D-PM-1014-03,PM,2018-10-14,Adult,Gray,Ground plane,,True,False,False,False,False,,False,False,False,False,False,False,False,False
5706,40.7781857,-73.96878474,16E-AM-1014-09,AM,2018-10-14,Adult,Gray,Above ground,In tree,False,False,True,False,False,,False,False,False,False,False,False,True,False
5707,40.77916837,-73.96590102,18G-PM-1013-02,PM,2018-10-13,Adult,Gray,Ground plane,,False,False,False,True,True,,False,False,False,False,False,False,False,False
5708,40.77206597,-73.97494466,7D-PM-1010-01,PM,2018-10-10,Adult,Gray,Ground plane,Outside fenced hectare,True,False,False,False,False,,False,False,False,False,False,False,False,False
5709,40.77141451,-73.97132288,8G-PM-1017-01,PM,2018-10-17,Adult,Gray,Ground plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
5710,40.76904535,-73.97738211,4C-PM-1010-06,PM,2018-10-10,Adult,Gray,Ground plane,Behind playground benches,False,False,False,True,False,,False,False,False,False,True,False,False,True
5711,40.76782015,-73.97931033,1C-PM-1013-06,PM,2018-10-13,Adult,Gray,Ground plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False
5712,40.77623499,-73.97017314,14E-AM-1008-19,AM,2018-10-08,Adult,Gray,Ground plane,,False,False,False,True,False,,False,False,False,False,False,False,True,False
5713,40.79637592,-73.95252616,40G-AM-1007-02,AM,2018-10-07,Juvenile,Cinnamon,Above ground,,True,False,True,False,False,,False,False,False,False,False,False,True,False
5714,40.7741871,-73.96808337,12H-PM-1007-08,PM,2018-10-07,,,Above ground,In tree,False,False,False,False,False,,False,False,False,False,False,False,False,True
5715,40.78174013,-73.9632646,22G-AM-1018-05,AM,2018-10-18,Adult,Gray,Ground plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
5716,40.78396118,-73.96472842,23E-PM-1006-01,PM,2018-10-06,Adult,Gray,Above ground,On a tree,True,False,False,False,False,,False,False,False,False,False,False,False,True
5717,40.78209366,-73.96352908,22G-AM-1018-02,AM,2018-10-18,Adult,Gray,Ground plane,,True,False,True,False,False,,True,False,False,False,False,False,False,True
5718,40.77865457,-73.96963608,16D-PM-1010-03,PM,2018-10-10,Adult,Gray,Above ground,,False,False,True,True,False,,False,False,False,False,False,False,True,False
5719,40.7769097,-73.97091044,14D-AM-1014-16,AM,2018-10-14,Adult,Gray,Ground plane,,False,False,True,False,False,,False,False,False,False,False,False,True,False
5720,40.7724787,-73.96854291,11H-AM-1010-05,AM,2018-10-10,Adult,Gray,Ground plane,,False,True,False,False,False,,False,False,False,False,False,False,True,False
5721,40.78030111,-73.96525847,19F-PM-1017-04,PM,2018-10-17,Adult,Gray,Ground plane,,False,True,True,False,False,,False,False,False,False,True,False,False,True
5722,40.79081918,-73.96504995,30A-AM-1010-01,AM,2018-10-10,Adult,Cinnamon,Above ground,,True,False,True,False,False,,False,False,False,False,True,False,False,True
5723,40.76686964,-73.97723967,2E-AM-1010-02,AM,2018-10-10,Adult,Gray,Ground plane,,True,False,False,True,False,,False,False,False,False,False,False,True,False
5724,40.79762585,-73.95611417,40D-PM-1013-05,PM,2018-10-13,Adult,Gray,Ground plane,,True,False,False,False,False,,False,False,False,False,False,False,False,True
5725,40.77245106,-73.96828032,11H-AM-1010-04,AM,2018-10-10,,Gray,,,False,False,False,False,True,,False,False,False,False,True,False,False,False
5726,40.7978432,-73.95531138,41D-AM-1014-05,AM,2018-10-14,Adult,Gray,Ground plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
5727,40.77060353,-73.97614406,6D-PM-1020-04,PM,2018-10-20,,Gray,Above ground,,False,False,True,False,False,,False,False,False,False,False,False,True,False
5728,40.77313475,-73.97468022,9C-PM-1006-01,PM,2018-10-06,Adult,Gray,Ground plane,,False,False,False,True,True,,False,False,False,False,False,False,False,True
5729,40.7952876,-73.96176124,35A-AM-1014-04,AM,2018-10-14,Adult,Gray,Ground plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
5730,40.7784353,-73.97134876,15C-PM-1017-03,PM,2018-10-17,Adult,Black,Above ground,Running across overpass,True,False,False,False,False,,False,False,False,False,False,False,True,False
5731,40.7768001,-73.97013108,14E-AM-1008-06,AM,2018-10-08,Adult,Gray,Ground plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
5732,40.77949634,-73.97184745,16B-AM-1014-01,AM,2018-10-14,Adult,Gray,Ground plane,,False,False,False,False,True,,False,False,False,False,False,False,False,True
5733,40.77562575,-73.97568105,11A-PM-1013-01,PM,2018-10-13,Adult,Cinnamon,Ground plane,,False,False,False,True,False,Eating (osage orange),False,False,False,False,False,False,True,False
5734,40.78997026,-73.95474233,33I-PM-1006-09,PM,2018-10-06,Adult,Black,Ground plane,,False,False,False,False,True,,False,False,False,False,True,False,True,False
5735,40.79511241,-73.9559678,38E-AM-1010-07,AM,2018-10-10,Adult,Gray,Above ground,Branches,True,True,False,False,False,Chasing and being chased by #6,False,False,False,False,True,False,False,True
5736,40.79801212,-73.95846961,39B-PM-1014-03,PM,2018-10-14,Adult,Gray,Ground plane,,False,False,False,True,True,,False,False,False,False,False,False,True,False
5737,40.79335376,-73.95490825,36G-PM-1012-01,PM,2018-10-12,Adult,Gray,Ground plane,,False,False,False,False,False,Crossing east drive,False,False,False,False,False,False,False,False
5738,40.77721356,-73.97144655,14C-PM-1006-02,PM,2018-10-06,Adult,Gray,Ground plane,,False,False,False,False,True,,False,False,False,False,True,False,False,True
5739,40.78154458,-73.96438254,21F-PM-1018-03,PM,2018-10-18,Adult,Gray,Ground plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False
5740,40.78113024,-73.96254162,21H-AM-1017-02,AM,2018-10-17,Adult,Cinnamon,Above ground,,False,False,True,False,False,,False,False,False,False,False,False,False,True
5741,40.78269385,-73.96385261,22F-AM-1007-02,AM,2018-10-07,Adult,Gray,Ground plane,,False,False,False,False,False,Standing,False,False,False,False,False,False,True,False
5742,40.7688148,-73.97335195,5G-PM-1010-03,PM,2018-10-10,Adult,Gray,Ground plane,,False,False,False,False,True,,False,False,False,False,False,False,False,True
5743,40.77659947,-73.96852273,15F-AM-1007-02,AM,2018-10-07,Adult,Gray,Above ground,,True,False,True,False,False,,False,False,False,False,False,False,False,True
5744,40.77608591,-73.972167,13D-PM-1018-09,PM,2018-10-18,Adult,Gray,Ground plane,,True,False,False,False,True,,False,False,False,False,False,False,True,False
5745,40.76882725,-73.97921539,3B-AM-1010-01,AM,2018-10-10,Adult,Cinnamon,Ground plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
5746,40.79530807,-73.95793353,37D-PM-1014-05,PM,2018-10-14,Adult,Gray,Ground plane,,False,False,False,False,True,,False,False,False,False,False,False,False,True
5747,40.77667203,-73.97041662,14E-AM-1008-07,AM,2018-10-08,Adult,Gray,Ground plane,,False,False,False,False,True,Walking,False,False,False,False,False,False,True,False
5748,40.79857341,-73.95730577,40B-PM-1014-01,PM,2018-10-14,Adult,Gray,Ground plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
5749,40.79921946,-73.95819825,41A-PM-1007-03,PM,2018-10-07,Adult,Gray,Above ground,,True,False,True,False,False,,False,False,False,False,True,False,False,False
5750,40.76591319,-73.97246752,3I-PM-1013-05,PM,2018-10-13,Adult,Gray,Ground plane,,True,False,False,False,False,,False,False,False,False,False,False,True,False
5751,40.77829139,-73.97003307,16D-PM-1010-06,PM,2018-10-10,Adult,Gray,Ground plane,,True,False,False,False,True,Walking,False,False,False,False,False,False,False,False
5752,40.79466798,-73.95700862,37E-PM-1006-08,PM,2018-10-06,Adult,Gray,Ground plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
5753,40.79240823,-73.96154026,33C-AM-1012-02,AM,2018-10-12,Adult,Gray,Above ground,Tree branches,False,True,True,False,False,,False,False,False,False,False,False,True,False
5754,40.77236916,-73.97083646,10F-AM-1007-01,AM,2018-10-07,Adult,Gray,Above ground,,False,False,True,False,False,,False,False,False,True,False,False,False,False
5755,40.77362416,-73.97569726,9B-PM-1013-04,PM,2018-10-13,Juvenile,Gray,Above ground,,False,False,True,False,False,,False,False,False,False,True,False,True,False
5756,40.76715,-73.97994415,1C-AM-1012-01,AM,2018-10-12,Adult,Gray,Ground plane,,True,False,False,False,False,,False,False,False,True,False,False,False,True
5757,40.77011639,-73.97090406,7H-PM-1006-03,PM,2018-10-06,Adult,Gray,Above ground,Tree,True,False,True,False,False,,False,False,False,True,False,False,True,False
5758,40.76736183,-73.97452278,3F-AM-1006-09,AM,2018-10-06,Juvenile,Gray,Ground plane,In grass by light post,False,False,False,False,True,,False,False,False,False,False,False,True,False
5759,40.78336597,-73.965955,22D-PM-1012-05,PM,2018-10-12,Adult,Gray,,,False,False,False,True,False,,False,False,False,False,False,False,True,False
5760,40.77046713,-73.97636223,5C-PM-1010-10,PM,2018-10-10,Adult,Gray,Ground plane,,False,False,False,True,False,,False,False,False,False,False,True,False,False
5761,40.77897284,-73.96746884,17E-AM-1017-06,AM,2018-10-17,Adult,Gray,Ground plane,,True,False,False,False,False,,False,False,False,False,False,False,True,False
5762,40.7717074,-73.970636,9G-PM-1007-05,PM,2018-10-07,Adult,Gray,Ground plane,,False,False,False,True,False,,False,False,False,False,False,False,False,True
5763,40.76683001,-73.97833669,1D-PM-1007-03,PM,2018-10-07,Adult,Gray,Ground plane,,False,True,False,False,False,,False,False,False,False,False,False,True,False
5764,40.79451264,-73.96220477,35A-AM-1014-06,AM,2018-10-14,Adult,Gray,Ground plane,,False,True,False,False,False,,False,False,False,False,False,False,True,False
5765,40.79651701,-73.94972177,42I-PM-1014-03,PM,2018-10-14,,Gray,Ground plane,,False,False,False,True,False,,False,False,False,False,False,False,True,False
5766,40.78388702,-73.96713064,22C-PM-1006-05,PM,2018-10-06,Juvenile,Gray,Ground plane,,False,False,False,True,False,,False,False,False,False,False,False,False,False
5767,40.76968708,-73.97867142,4B-PM-1018-01,PM,2018-10-18,Adult,Gray,Ground plane,,False,False,False,True,False,,False,False,False,False,False,True,False,False
5768,40.77433919,-73.97509926,10B-PM-1014-03,PM,2018-10-14,Adult,Gray,Ground plane,,False,False,False,True,True,,False,False,False,False,False,False,False,False
5769,40.79804602,-73.95562182,41D-PM-1014-01,PM,2018-10-14,Adult,Gray,Ground plane,,False,False,False,True,False,"Digging,drinking",False,False,False,False,False,False,False,True
5770,40.78674822,-73.96777794,25A-AM-1013-02,AM,2018-10-13,,Gray,Above ground,Big tree,False,True,False,False,False,Chasing #3,False,False,False,True,False,False,True,False
5771,40.79500332,-73.96123985,35A-PM-1013-12,PM,2018-10-13,Adult,Gray,Ground plane,,True,False,False,False,False,,False,False,False,True,False,False,False,True
5772,40.76644882,-73.97205538,3I-AM-1010-04,AM,2018-10-10,Adult,Gray,Ground plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
5773,40.77877802,-73.97001482,16D-PM-1010-04,PM,2018-10-10,Adult,Gray,Ground plane,,False,False,False,True,False,,False,False,False,False,False,False,True,False
5774,40.76850791,-73.97891261,2C-PM-1013-08,PM,2018-10-13,Adult,Gray,Ground plane,,False,False,False,False,False,,False,False,False,False,False,True,False,False
5775,40.77236664,-73.97718439,7B-AM-1008-01,AM,2018-10-08,Adult,Gray,Ground plane,,False,False,False,True,False,,False,False,False,False,False,False,True,False
5776,40.78276982,-73.96465975,22F-AM-1007-07,AM,2018-10-07,Juvenile,Cinnamon,Above ground,,False,False,True,False,False,,False,False,False,False,True,False,False,False
5777,40.77170861,-73.97826438,6A-AM-1006-04,AM,2018-10-06,Adult,Gray,Ground plane,,False,True,False,False,True,,False,False,False,False,True,False,False,False
5778,40.77182603,-73.97851333,6A-PM-1012-05,PM,2018-10-12,Adult,Cinnamon,Ground plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False
5779,40.79430865,-73.95433238,37G-PM-1007-03,PM,2018-10-07,Adult,Gray,Above ground,,False,False,False,True,False,"Lying on belly on branch,eating big nut",False,False,False,False,False,False,False,False
5780,40.77609429,-73.97122568,13D-PM-1018-13,PM,2018-10-18,Adult,Gray,Ground plane,,False,False,False,False,True,Digging,False,False,False,False,False,False,True,False
5781,40.79181506,-73.95933528,33E-AM-1014-02,AM,2018-10-14,Juvenile,Black,Above ground,,False,False,True,False,False,,False,False,False,False,False,False,False,True
5782,40.77819168,-73.97274886,14B-PM-1014-06,PM,2018-10-14,Juvenile,Gray,Ground plane,,False,False,False,False,False,Watching me,False,False,False,False,False,True,False,False
5783,40.77071677,-73.97428046,7E-PM-1013-05,PM,2018-10-13,Adult,Gray,Ground plane,On rocks,False,False,False,True,True,,False,False,False,False,True,False,True,False
5784,40.77438836,-73.97693195,9A-AM-1013-11,AM,2018-10-13,Juvenile,Gray,Ground plane,Foot of tree,True,True,False,False,False,,False,False,False,False,False,False,True,False
5785,40.7748301,-73.97182708,11D-AM-1010-06,AM,2018-10-10,Adult,Gray,Ground plane,,False,False,False,True,True,,False,False,False,False,False,False,True,False
5786,40.7802972,-73.96981967,18C-PM-1018-03,PM,2018-10-18,Juvenile,Gray,Above ground,,True,True,False,False,False,,False,False,False,False,False,False,False,True
5787,40.79209498,-73.95302636,36I-PM-1007-05,PM,2018-10-07,Adult,Gray,Ground plane,,False,False,False,False,True,,False,False,False,False,True,False,True,False
5788,40.76829218,-73.98082021,1A-PM-1014-02,PM,2018-10-14,Adult,Cinnamon,Above ground,,False,True,False,False,False,,False,False,False,False,False,False,False,False
5789,40.79769854,-73.95222916,42G-PM-1014-01,PM,2018-10-14,Adult,Gray,Above ground,,False,False,True,False,True,,False,False,True,False,False,False,False,True
5790,40.77094136,-73.96857516,9I-PM-1010-07,PM,2018-10-10,Adult,Gray,Above ground,Ran up tree,True,False,False,False,False,,False,False,False,False,False,False,False,True
5791,40.77603458,-73.97215924,12C-AM-1013-02,AM,2018-10-13,Adult,Gray,Ground plane,,False,True,False,False,False,,True,False,False,False,False,False,True,False
5792,40.79420123,-73.95409085,37G-PM-1007-04,PM,2018-10-07,,Cinnamon,Ground plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False
5793,40.79345703,-73.95739301,35E-AM-1020-03,AM,2018-10-20,Adult,Gray,Ground plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
5794,40.77157262,-73.97175802,8F-PM-1012-01,PM,2018-10-12,Adult,Gray,Ground plane,,False,False,False,True,False,,False,False,False,False,False,False,False,False
5795,40.79085408,-73.95477118,34I-PM-1010-06,PM,2018-10-10,Adult,Gray,,,False,False,False,False,True,,False,False,False,False,True,False,False,False
5796,40.79131192,-73.9589676,33E-AM-1014-09,AM,2018-10-14,Juvenile,Black,Above ground,,False,True,False,False,False,,False,False,False,False,False,False,True,False
5797,40.77820557,-73.9698762,16D-PM-1010-09,PM,2018-10-10,Adult,Gray,Ground plane,,False,True,False,False,False,,True,False,False,False,False,False,True,False
5798,40.77513429,-73.96715496,14H-AM-1007-01,AM,2018-10-07,Adult,Gray,Above ground,Top of tree,True,False,False,False,False,Jumping between branches,False,False,False,False,False,False,True,False
5799,40.77428131,-73.96793991,13H-PM-1010-09,PM,2018-10-10,Adult,Gray,Ground plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
5800,40.78913307,-73.96294201,29C-AM-1007-03,AM,2018-10-07,Adult,Gray,Ground plane,,True,False,False,False,False,,False,False,False,False,False,False,False,True
5801,40.77379116,-73.96884669,12G-PM-1007-05,PM,2018-10-07,,Gray,Ground plane,,False,False,False,False,False,,False,False,False,False,False,False,False,False
5802,40.77796928,-73.9642412,18H-PM-1014-03,PM,2018-10-14,Adult,Gray,Ground plane,,False,False,False,False,True,,False,False,False,True,False,False,True,False
5803,40.77587431,-73.96532791,15I-AM-1008-02,AM,2018-10-08,Adult,Gray,Above ground,On fence,False,False,False,True,False,,False,False,False,False,False,False,False,True
5804,40.79909281,-73.95569372,42C-AM-1007-04,AM,2018-10-07,Adult,Gray,Ground plane,,False,False,False,False,False,Walking,False,False,False,False,False,False,True,False
5805,40.7952765,-73.95588091,38E-PM-1014-03,PM,2018-10-14,,Gray,Ground plane,Thick undergrowth,False,False,False,False,True,,False,False,False,False,False,False,True,False
5806,40.79702713,-73.9579769,39C-AM-1017-04,AM,2018-10-17,Adult,Gray,Ground plane,,False,False,False,True,False,,False,False,False,False,False,False,False,True
5807,40.77075615,-73.97698875,5C-PM-1010-04,PM,2018-10-10,Adult,Gray,Ground plane,,True,False,False,True,False,,False,False,False,False,False,False,True,False
5808,40.77526146,-73.96559053,14I-PM-1018-06,PM,2018-10-18,Adult,Cinnamon,Above ground,,True,False,True,False,False,,False,False,False,False,True,False,True,False
5809,40.79099917,-73.95888861,32E-PM-1017-01,PM,2018-10-17,Adult,Gray,Ground plane,,False,False,False,False,True,,False,False,False,False,False,False,False,True
5810,40.77388795,-73.97548368,9B-PM-1013-01,PM,2018-10-13,Juvenile,Gray,Ground plane,,False,False,False,False,False,Playing,False,False,False,False,True,False,True,False
5811,40.78785023,-73.96629396,26B-AM-1010-01,AM,2018-10-10,Adult,Gray,Ground plane,Running across bridle path,True,False,False,False,False,,False,False,False,False,False,False,False,True
5812,40.79093514,-73.9613052,31D-AM-1014-02,AM,2018-10-14,Juvenile,Gray,Ground plane,Undergrowth,False,False,False,False,True,,False,False,False,False,False,False,False,True
5813,40.77060651,-73.97642354,5C-PM-1010-11,PM,2018-10-10,Adult,Cinnamon,Ground plane,,False,False,True,False,True,,False,False,False,False,False,False,False,False
5814,40.77875032,-73.97050538,16C-AM-1014-04,AM,2018-10-14,Adult,Gray,Ground plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
5815,40.77028151,-73.97637911,5D-PM-1018-04,PM,2018-10-18,Adult,Gray,Ground plane,,False,True,False,False,False,Chasing (dog chasing),False,False,False,False,False,False,False,True
5816,40.79524668,-73.96001658,36B-PM-1013-03,PM,2018-10-13,Adult,Gray,Ground plane,,True,True,False,False,False,,False,False,False,False,True,False,False,True
5817,40.79800809,-73.95737241,40C-AM-1017-02,AM,2018-10-17,Adult,Gray,Ground plane,,False,True,False,True,False,Chasing (#1),False,False,False,False,False,False,False,True
5818,40.78556544,-73.95801094,28I-AM-1013-01,AM,2018-10-13,Adult,Gray,Ground plane,Jumped onto path & then back into brush,False,False,False,False,False,Stood on fence,False,False,False,False,False,False,False,True
5819,40.79501575,-73.95488778,38F-AM-1018-04,AM,2018-10-18,Adult,Gray,Ground plane,,False,False,True,False,False,,False,False,False,False,False,False,False,False
5820,40.76611999,-73.97673144,1F-AM-1010-01,AM,2018-10-10,Adult,Gray,Ground plane,,False,False,False,True,False,,False,False,False,False,False,False,True,False
5821,40.7875393,-73.96732437,26A-AM-1014-01,AM,2018-10-14,,Gray,Ground plane,,False,True,False,False,True,,False,False,False,False,False,False,False,False
5822,40.79073477,-73.95963759,32E-AM-1007-05,AM,2018-10-07,Adult,Black,Above ground,,False,False,True,False,False,,False,False,False,False,False,False,True,False
5823,40.77867496,-73.96732356,17F-PM-1020-04,PM,2018-10-20,Juvenile,Gray,Above ground,,False,False,False,True,False,,False,False,False,False,False,False,False,False
5824,40.77551198,-73.97575362,11A-PM-1013-03,PM,2018-10-13,Adult,Cinnamon,Ground plane,,False,False,False,True,True,,False,False,False,False,False,False,True,False
5825,40.77892344,-73.96750475,17E-AM-1017-01,AM,2018-10-17,Adult,Gray,Ground plane,Pond area,False,False,False,False,True,,False,False,False,False,False,False,True,False
5826,40.7880618,-73.95627653,31I-PM-1019-02,PM,2018-10-19,Adult,Gray,Ground plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
5827,40.78924004,-73.95585895,32H-PM-1006-02,PM,2018-10-06,,Gray,Above ground,,False,False,True,False,False,,False,False,False,False,False,False,False,False
5828,40.77161845,-73.97855365,6A-PM-1012-07,PM,2018-10-12,Adult,Cinnamon,Ground plane,Elevated ground,False,True,False,False,True,,False,False,False,False,False,False,True,False
5829,40.78035881,-73.97190362,17A-AM-1017-01,AM,2018-10-17,Adult,Gray,Above ground,Ground & tree,True,False,True,False,True,,False,False,False,False,True,False,False,True
5830,40.79756855,-73.95683823,40C-AM-1017-07,AM,2018-10-17,Adult,Gray,Ground plane,,False,False,False,False,True,Digging,False,False,False,False,False,False,True,False
5831,40.77370921,-73.97673021,8A-PM-1014-01,PM,2018-10-14,Adult,Gray,Ground plane,,False,False,True,True,False,,True,False,False,False,False,False,False,True
5832,40.77613115,-73.97221256,13C-PM-1019-05,PM,2018-10-19,Adult,Gray,Ground plane,,False,False,False,True,True,,False,False,False,False,True,True,True,False
5833,40.76923774,-73.97581523,4E-PM-1008-03,PM,2018-10-08,Adult,Gray,,,False,True,False,False,False,Chasing #4,False,False,False,False,False,False,False,False
5834,40.79798004,-73.95409229,41E-PM-1013-05,PM,2018-10-13,Juvenile,Gray,Above ground,,False,False,False,True,False,,False,False,False,False,False,False,False,False
5835,40.76637034,-73.97347626,3H-AM-1008-05,AM,2018-10-08,Adult,Gray,Above ground,,False,False,True,False,False,,False,False,False,False,True,False,False,False
5836,40.79800413,-73.95394,41E-AM-1007-02,AM,2018-10-07,Adult,Gray,Ground plane,,False,False,False,False,True,,False,False,False,False,False,False,False,True
5837,40.79687746,-73.9554891,40E-AM-1014-03,AM,2018-10-14,Adult,Gray,Ground plane,,False,False,True,False,True,,False,False,False,False,False,False,True,False
5838,40.76838967,-73.98096101,2A-AM-1010-02,AM,2018-10-10,,Gray,Above ground,Perched on small fence,False,False,False,True,False,,False,False,False,False,True,False,False,True
5839,40.76979501,-73.98016619,3A-PM-1017-03,PM,2018-10-17,Adult,Cinnamon,Ground plane,,False,False,False,False,True,,False,False,False,False,False,True,False,False
5840,40.78787561,-73.95700561,30I-PM-1006-02,PM,2018-10-06,Adult,Gray,Ground plane,,True,False,False,False,False,,False,False,False,True,False,False,False,True
5841,40.77952388,-73.97034014,17C-PM-1013-01,PM,2018-10-13,Adult,Gray,Ground plane,Then perched on 2-ft high border fencing,False,False,False,False,True,,False,False,False,False,False,False,False,True
5842,40.7741908,-73.97676966,9A-AM-1013-04,AM,2018-10-13,Juvenile,Gray,Ground plane,,False,False,False,True,False,,False,False,False,False,False,False,False,False
